ID1;HHID;NRO_ORDEN_ID;QH30M;QH31M;QH32M_M;QH32M_Y;QH33M
2022;      231000201;1;2;63;3;2017; 
2022;      231100401;1;1;19;7;2018; 
2022;      231314101;1;1;54;7;2021; 
2022;      231400301;1;2;36;8;2022;4
2022;      231400501;1;1;63;9;2020; 
2022;      231404401;1;2;60;2;2020; 
2022;      231501401;1;2;97;2;2021; 
2022;      231504201;1;1;63;2;2022; 
2022;      231504501;1;1;81;11;2021; 
2022;      231701501;1;2;82;2;2021; 
2022;      231708701;1;2;97;2;2021; 
2022;      231902601;1;1;92;4;2022; 
2022;      231911001;1;1;22;8;2020; 
2022;      232007601;1;1;96;11;2021; 
2022;      232021201;1;2;94;6;2019; 
2022;      232102301;1;1;87;6;2022; 
2022;      232704601;1;1;60;4;2021; 
2022;      232704601;2;1;36;7;2022; 
2022;      232914101;1;2;50;2;2018; 
2022;      234017001;1;1;76;11;2021; 
2022;      234102601;1;1;64;1;2021; 
2022;      234302901;1;1;87;3;2020; 
2022;      234409601;1;2;85;9;2018; 
2022;      234509801;1;1;86;6;2020; 
2022;      234603301;1;1;49;7;2021; 
2022;      234616701;1;1;19;8;2022; 
2022;      235501601;1;1;48;6;2017; 
2022;      235600401;1;2;63;6;2021; 
2022;      235612401;1;2;49;10;2021;4
2022;      235612401;2;1;86;12;2021; 
2022;      236101601;1;1;64;1;2019; 
2022;      236301401;1;2;76;8;2022; 
2022;      236604201;1;1;52;4;2021; 
2022;      236811601;1;1;22;12;2021; 
2022;      237306301;1;2;87;11;2020; 
2022;      237306701;1;2;99;1;2022; 
2022;      237306901;1;1;95;4;2017; 
2022;      237311401;1;1;65;10;2018; 
2022;      237502501;1;1;50;11;2018; 
2022;      237502801;1;2;53;1;2018; 
2022;      237506801;1;1;70;11;2017; 
2022;      237701801;1;2;92;9;2021; 
2022;      238001501;1;1;49;2;2020; 
2022;      238202601;1;1;75;11;2017; 
2022;      238217401;1;2;86;3;2022; 
2022;      238308701;1;2;34;2;2021;4
2022;      238322301;1;1;97;12;2019; 
2022;      238503701;1;2;75;12;2018; 
2022;      238503701;2;1;86;12;2019; 
2022;      238509401;1;1;53;4;2021; 
2022;      238606401;1;2;68;4;2020; 
2022;      238615301;1;2;70;1;2020; 
2022;      238616301;1;2;71;6;2021; 
2022;      238906801;1;2;28;12;2019;4
2022;      239215301;1;1;67;12;2021; 
2022;      239220201;1;1;87;5;2020; 
2022;      239220201;2;2;80;12;2021; 
2022;      239304001;1;2;79;10;2020; 
2022;      239515601;1;1;68;6;2022; 
2022;      239517401;1;2;76;5;2022; 
2022;      239525201;1;2;71;1;2021; 
2022;      240600301;1;2;64;2;2022; 
2022;      240606001;1;1;83;2;2020; 
2022;      240700101;1;1;89;9;2020; 
2022;      240708601;1;2;88;11;2020; 
2022;      240911901;1;2;58;2;2021; 
2022;      241407301;1;1;47;4;2021; 
2022;      241407301;2;1;84;4;2021; 
2022;      241407301;3;1;52;4;2021; 
2022;      241411301;1;2;94;12;2021; 
2022;      241411601;1;1;43;12;2018; 
2022;      241411801;1;1;77;9;2020; 
2022;      241600201;1;2;50;8;2018; 
2022;      241600201;2;1;90;7;2019; 
2022;      241600201;3;2;48;12;2019;4
2022;      241602701;1;2;48;1;2018;4
2022;      241607501;1;2;61;8;2018; 
2022;      241613101;1;2;77;5;2019; 
2022;      241801101;1;1;42;3;2019; 
2022;      241806801;1;1;87;10;2022; 
2022;      241904901;1;1;54;11;2018; 
2022;      242000201;1;1;87;11;2017; 
2022;      242013101;1;1;76;1;2022; 
2022;      242014101;1;2;87;4;2019; 
2022;      242109501;1;2;45;3;2022;4
2022;      242404301;1;2;73;7;2020; 
2022;      242404301;2;1;45;3;2022; 
2022;      242507201;1;1;25;7;2019; 
2022;      242510101;1;1;65;9;2017; 
2022;      242609201;1;2;33;5;2022;4
2022;      242617201;1;1;17;6;2022; 
2022;      242704201;1;1;69;3;2021; 
2022;      242800401;1;1;65;1;2020; 
2022;      242902601;1;1;36;9;2018; 
2022;      242902601;2;1;64;5;2020; 
2022;      242903101;1;1;55;10;2020; 
2022;      242903102;1;1;7;1;2019; 
2022;      243007901;1;1;49;2;2020; 
2022;      243010801;1;1;75;7;2021; 
2022;      243509401;1;1;65;3;2018; 
2022;      243511001;1;2;43;1;2022;4
2022;      243605301;1;1;0;1;2020; 
2022;      244000601;1;1;78;12;2018; 
2022;      244000901;1;1;90;2;2022; 
2022;      244201001;1;1;50;2;2021; 
2022;      244207001;1;1;85;6;2020; 
2022;      244601101;1;2;62;5;2021; 
2022;      244704801;1;2;98;7;2018; 
2022;      244708701;1;1;91;1;2021; 
2022;      245103601;1;1;71;10;2020; 
2022;      245603201;1;2;85;7;2021; 
2022;      245603501;1;1;92;8;2022; 
2022;      245703901;1;2;59;2;2021; 
2022;      245704001;1;2;70;7;2019; 
2022;      246100901;1;1;81;12;2020; 
2022;      246109701;1;2;72;3;2021; 
2022;      246307301;1;1;85;2;2021; 
2022;      246307901;1;2;64;2;2022; 
2022;      246308801;1;2;56;11;2021; 
2022;      246311401;1;1;8;6;2019; 
2022;      246405901;1;2;69;3;2017; 
2022;      246502401;1;1;65;7;2022; 
2022;      246502801;1;2;83;3;2021; 
2022;      246515301;1;1;68;3;2020; 
2022;      246817701;1;2;72;2;2019; 
2022;      246903901;1;1;93;7;2020; 
2022;      247014401;1;2;69;8;2018; 
2022;      247112101;1;1;34;3;2022; 
2022;      247320601;1;1;60;5;2021; 
2022;      247407301;1;2;83;8;2018; 
2022;      247508001;1;2;78;2;2020; 
2022;      247706601;1;1;90;5;2021; 
2022;      247802101;1;2;73;8;2019; 
2022;      247802901;1;2;68;6;2017; 
2022;      247802901;2;2;43;5;2022;4
2022;      247900601;1;1;93;11;2021; 
2022;      247905101;1;2;97;10;2021; 
2022;      248007401;1;2;59;5;2019; 
2022;      248303301;1;1;68;12;2021; 
2022;      248315301;1;2;73;6;2022; 
2022;      248612501;1;1;67;1;2019; 
2022;      248612501;2;2;21;1;2020;4
2022;      248903301;1;2;63;7;2021; 
2022;      248904901;1;1;77;9;2020; 
2022;      248904901;2;1;60;12;2021; 
2022;      249305201;1;2;96;10;2021; 
2022;      249411401;1;2;56;6;2022; 
2022;      249610701;1;2;53;3;2020; 
2022;      249902801;1;2;92;2;2017; 
2022;      250110601;1;2;72;7;2021; 
2022;      250111801;1;2;88;5;2018; 
2022;      250119201;1;1;79;10;2021; 
2022;      250408801;1;1;29;9;2022; 
2022;      250510001;1;1;89;6;2017; 
2022;      251305701;1;1;70;4;2020; 
2022;      251306201;1;1;88;5;2018; 
2022;      251309801;1;2;91;12;2021; 
2022;      251516201;1;2;67;1;2022; 
2022;      252003001;1;1;72;11;2021; 
2022;      252003001;2;2;68;3;2022; 
2022;      252003001;3;2;83;9;2022; 
2022;      252101401;1;2;75;2;2021; 
2022;      252101701;1;1;63;3;2022; 
2022;      252907801;1;2;97;3;2022; 
2022;      253010401;1;2;97;6;2020; 
2022;      253011701;1;2;60;5;2021; 
2022;      254009401;1;1;64;5;2020; 
2022;      254308701;1;2;64;2;2021; 
2022;      254713201;1;2;72;10;2018; 
2022;      255104001;1;1;78;10;2018; 
2022;      255706301;1;1;71;3;2020; 
2022;      255906001;1;2;56;12;2019; 
2022;      255915101;1;1;66;1;2021; 
2022;      255920301;1;1;11;8;2022; 
2022;      256106501;1;1;78;1;2020; 
2022;      256409101;1;2;36;8;2020;4
2022;      256614301;1;1;66;10;2020; 
2022;      256706201;1;1;24;8;2020; 
2022;      256708401;1;1;65;8;2020; 
2022;      256815101;1;1;70;6;2020; 
2022;      256913901;1;2;77;9;2022; 
2022;      257107301;1;1;94;3;2019; 
2022;      257400401;1;1;78;9;2019; 
2022;      257400601;1;1;92;11;2017; 
2022;      257406301;1;1;76;7;2017; 
2022;      257406301;2;1;33;1;2020; 
2022;      257413601;1;2;67;4;2020; 
2022;      257610401;1;1;60;1;2022; 
2022;      257613001;1;1;95;10;2017; 
2022;      257613001;2;2;80;10;2021; 
2022;      258004901;1;1;76;8;2017; 
2022;      258012401;1;1;60;6;2019; 
2022;      258013901;1;2;79;8;2022; 
2022;      258305601;1;1;73;6;2021; 
2022;      258309501;1;2;76;5;2021; 
2022;      258400601;1;2;75;2;2017; 
2022;      258402401;1;1;72;7;2018; 
2022;      258812701;1;2;81;7;2020; 
2022;      258812701;2;1;83;1;2021; 
2022;      258914801;1;2;80;8;2018; 
2022;      259008901;1;1;19;7;2018; 
2022;      259014501;1;2;64;1;2021; 
2022;      259100401;1;1;93;5;2021; 
2022;      259108301;1;2;69;3;2021; 
2022;      259110701;1;1;82;5;2017; 
2022;      259110701;2;2;78;11;2017; 
2022;      259413601;1;1;79;3;2021; 
2022;      259506201;1;1;65;11;2017; 
2022;      259606101;1;1;76;12;2021; 
2022;      259806201;1;2;66;2;2021; 
2022;      259812201;1;2;88;4;2021; 
2022;      259905601;1;2;70;2;2019; 
2022;      259910701;1;2;72;4;2021; 
2022;      259911501;1;1;60;4;2021; 
2022;      260410601;1;1;67;3;2021; 
2022;      260512301;1;1;56;6;2017; 
2022;      260603401;1;2;84;7;2017; 
2022;      260905201;1;1;60;7;2021; 
2022;      261102401;1;2;92;5;2020; 
2022;      261102401;2;1;95;7;2021; 
2022;      261105301;1;2;63;3;2019; 
2022;      261602601;1;2;80;11;2019; 
2022;      261605601;1;2;78;5;2018; 
2022;      261906301;1;2;68;12;2021; 
2022;      261912001;1;1;80;11;2019; 
2022;      262012201;1;1;73;11;2019; 
2022;      262301001;1;1;73;4;2019; 
2022;      262802001;1;2;76;5;2020; 
2022;      262806001;1;1;83;12;2021; 
2022;      263008301;1;1;0;5;2020; 
2022;      263104601;1;1;52;3;2022; 
2022;      263206601;1;1;22;10;2022; 
2022;      263607201;1;2;82;7;2022; 
2022;      263703301;1;2;80;9;2022; 
2022;      263901701;1;1;91;3;2020; 
2022;      263908901;1;2;45;4;2021;4
2022;      263910701;1;1;57;5;2022; 
2022;      264004901;1;1;70;6;2020; 
2022;      264013201;1;2;86;2;2022; 
2022;      264104701;1;1;62;6;2021; 
2022;      264600601;1;2;55;3;2021; 
2022;      264603501;1;2;80;4;2020; 
2022;      264613401;1;2;80;8;2020; 
2022;      264807001;1;1;64;6;2017; 
2022;      264902301;1;2;73;1;2018; 
2022;      264907801;1;2;71;10;2022; 
2022;      264915501;1;1;82;12;2018; 
2022;      265002701;1;2;59;12;2019; 
2022;      265303801;1;2;73;11;2021; 
2022;      265306401;1;1;45;12;2019; 
2022;      265310201;1;1;89;8;2017; 
2022;      265611501;1;2;84;7;2020; 
2022;      265808601;1;2;83;5;2022; 
2022;      265900501;1;2;28;4;2021;3
2022;      266005901;1;2;95;12;2021; 
2022;      266107201;1;2;82;4;2017; 
2022;      266112501;1;2;85;5;2021; 
2022;      266503301;1;1;70;7;2019; 
2022;      266600801;1;2;82;10;2017; 
2022;      266600801;2;1;90;11;2017; 
2022;      266604101;1;1;66;11;2021; 
2022;      266716701;1;1;83;3;2019; 
2022;      266716701;2;2;88;6;2022; 
2022;      266910201;1;1;63;11;2021; 
2022;      266912401;1;1;55;12;2020; 
2022;      266915401;1;2;34;9;2020;4
2022;      267008901;1;2;0;6;2022; 
2022;      267014001;1;1;74;7;2021; 
2022;      267204401;1;2;89;12;2021; 
2022;      267204401;2;1;22;7;2022; 
2022;      267208801;1;2;97;3;2021; 
2022;      267208801;2;1;33;2;2022; 
2022;      267315601;1;1;24;6;2022; 
2022;      267321301;1;2;83;5;2020; 
2022;      267321301;2;2;58;11;2020; 
2022;      267411501;1;1;55;8;2017; 
2022;      267502701;1;1;37;3;2019; 
2022;      267709301;1;2;41;1;2018;4
2022;      267805601;1;2;58;12;2020; 
2022;      267805601;2;1;43;8;2021; 
2022;      267902901;1;1;35;10;2021; 
2022;      267914801;1;2;78;4;2022; 
2022;      267915501;1;2;60;1;2020; 
2022;      268306401;1;1;75;12;2020; 
2022;      268804001;1;2;88;9;2018; 
2022;      268809001;1;1;34;4;2021; 
2022;      269100601;1;1;67;5;2020; 
2022;      269100601;2;1;37;10;2020; 
2022;      269206502;1;1;37;10;2020; 
2022;      269400601;1;2;53;5;2017; 
2022;      269400601;2;1;80;7;2020; 
2022;      269400901;1;2;76;2;2020; 
2022;      269407501;1;2;86;4;2021; 
2022;      269510901;1;2;32;11;2018;4
2022;      269804501;1;2;37;5;2020;4
2022;      270009601;1;1;5;5;2022; 
2022;      270013301;1;1;79;3;2021; 
2022;      270210201;1;2;96;7;2017; 
2022;      270212101;1;1;74;5;2021; 
2022;      270302001;1;2;20;8;2019;4
2022;      270401301;1;1;24;10;2022; 
2022;      270600901;1;2;0;8;2021; 
2022;      270602801;1;1;61;4;2021; 
2022;      270610801;1;1;42;5;2021; 
2022;      270708601;1;2;75;5;2020; 
2022;      270711201;1;2;33;2;2018;4
2022;      270804101;1;1;78;2;2021; 
2022;      270806801;1;1;70;1;2019; 
2022;      270911501;1;2;65;2;2022; 
2022;      271100201;1;1;78;11;2020; 
2022;      271309201;1;1;43;2;2021; 
2022;      271401401;1;2;86;11;2020; 
2022;      271414901;1;2;82;6;2018; 
2022;      271601301;1;1;12;3;2021; 
2022;      271601901;1;2;56;6;2021; 
2022;      271602401;1;1;77;5;2022; 
2022;      271606001;1;2;76;12;2020; 
2022;      271912001;1;2;0;1;2019; 
2022;      272013001;1;1;3;8;2021; 
2022;      272107301;1;2;70;7;2021; 
2022;      272206101;1;1;11;5;2021; 
2022;      272704201;1;1;23;5;2022; 
2022;      272808801;1;1;77;11;2019; 
2022;      272908701;1;1;57;7;2020; 
2022;      273001501;1;2;76;4;2020; 
2022;      273001501;2;1;70;6;2020; 
2022;      273010501;1;2;34;3;2017;4
2022;      274001901;1;1;14;7;2020; 
2022;      274005401;1;1;72;2;2021; 
2022;      274101001;1;1;58;4;2018; 
2022;      274101001;2;1;82;4;2018; 
2022;      274105201;1;2;85;2;2018; 
2022;      274108401;1;1;80;8;2021; 
2022;      274704101;1;2;33;5;2021;4
2022;      274801801;1;1;62;6;2020; 
2022;      274900701;1;1;47;3;2022; 
2022;      275202001;1;1;62;3;2022; 
2022;      275703401;1;1;56;5;2022; 
2022;      276406901;1;1;53;3;2021; 
2022;      276905501;1;2;59;5;2017; 
2022;      277013901;1;1;62;3;2021; 
2022;      277102501;1;2;94;2;2020; 
2022;      278502001;1;2;89;6;2018; 
2022;      278502001;2;1;79;9;2019; 
2022;      278507901;1;1;75;4;2021; 
2022;      279007401;1;2;66;7;2019; 
2022;      279100801;1;1;90;3;2022; 
2022;      279101001;1;1;92;3;2018; 
2022;      279105301;1;2;24;7;2018;4
2022;      279405501;1;1;79;8;2020; 
2022;      279412601;1;2;94;10;2022; 
2022;      279601201;1;1;69;9;2020; 
2022;      279608101;1;1;99;10;2020; 
2022;      280600901;1;1;57;8;2020; 
2022;      281300501;1;1;73;8;2020; 
2022;      281507501;1;2;44;10;2020;4
2022;      281701501;1;2;90;7;2022; 
2022;      282108201;1;2;67;10;2020; 
2022;      282410001;1;1;70;4;2021; 
2022;      282513701;1;2;79;3;2021; 
2022;      282805201;1;1;57;11;2019; 
2022;      284101701;1;1;66;9;2022; 
2022;      284102101;1;2;104;8;2019; 
2022;      284102201;1;2;78;9;2022; 
2022;      284704901;1;2;82;8;2021; 
2022;      284711501;1;2;77;5;2021; 
2022;      284712301;1;1;26;8;2017; 
2022;      284801301;1;2;37;11;2019;3
2022;      284901201;1;2;48;6;2022;4
2022;      284908301;1;1;54;3;2018; 
2022;      285002901;1;1;65;1;2019; 
2022;      285208701;1;1;0;7;2017; 
2022;      285909701;1;1;38;7;2021; 
2022;      286005301;1;2;59;3;2021; 
2022;      286109401;1;1;70;10;2018; 
2022;      286305901;1;1;87;2;2021; 
2022;      286502201;1;1;63;8;2020; 
2022;      286602101;1;2;89;8;2021; 
2022;      286800401;1;1;88;2;2022; 
2022;      286804001;1;2;70;7;2019; 
2022;      287907901;1;1;60;8;2019; 
2022;      288403201;1;2;57;9;2018; 
2022;      288702201;1;1;39;12;2019; 
2022;      289105401;1;1;57;3;2019; 
2022;      289202801;1;1;61;4;2022; 
2022;      289515101;1;1;7;7;2017; 
2022;      289603401;1;2;36;11;2022;4
2022;      290101201;1;1;88;8;2022; 
2022;      290415301;1;1;7;11;2020; 
2022;      290508501;1;1;57;7;2020; 
2022;      290700901;1;1;64;11;2018; 
2022;      290709401;1;1;39;6;2021; 
2022;      290716701;1;1;45;4;2018; 
2022;      291704201;1;1;63;5;2021; 
2022;      291707701;1;1;94;1;2020; 
2022;      291913701;1;1;89;12;2019; 
2022;      291916701;1;1;61;8;2020; 
2022;      292005201;1;1;33;11;2017; 
2022;      292101401;1;1;50;5;2021; 
2022;      292101401;2;1;79;6;2021; 
2022;      292112001;1;2;58;1;2018; 
2022;      292215601;1;2;76;7;2020; 
2022;      292311401;1;1;11;5;2017; 
2022;      292708901;1;2;12;9;2020;4
2022;      292712901;1;1;96;9;2019; 
2022;      292805601;1;1;16;10;2017; 
2022;      293312901;1;1;74;12;2018; 
2022;      293315001;1;1;97;8;2020; 
2022;      293513801;1;1;85;4;2021; 
2022;      293513901;1;1;76;5;2020; 
2022;      293900101;1;1;42;9;2022; 
2022;      293900801;1;1;72;4;2019; 
2022;      293902701;1;1;59;5;2021; 
2022;      294202701;1;2;7;11;2017; 
2022;      294401801;1;1;65;4;2021; 
2022;      294405401;1;1;54;4;2017; 
2022;      294405401;2;1;54;1;2018; 
2022;      294405401;3;1;30;3;2019; 
2022;      294407901;1;2;59;10;2021; 
2022;      294607601;1;2;67;10;2020; 
2022;      294702501;1;1;94;5;2020; 
2022;      294710401;1;1;0;2;2019; 
2022;      294713301;1;2;93;4;2018; 
2022;      294900601;1;2;27;1;2017;2
2022;      294900601;2;2;48;12;2019;4
2022;      294900901;1;1;86;3;2022; 
2022;      295005301;1;1;41;5;2020; 
2022;      295205401;1;2;70;4;2018; 
2022;      295205401;2;2;80;3;2020; 
2022;      295505901;1;1;23;11;2020; 
2022;      295512501;1;1;96;5;2020; 
2022;      295512901;1;1;14;11;2018; 
2022;      296004901;1;2;84;6;2022; 
2022;      296008101;1;1;81;3;2017; 
2022;      296201801;1;2;61;5;2017; 
2022;      296705101;1;2;32;1;2022;4
2022;      296900601;1;1;83;7;2018; 
2022;      297003901;1;1;24;11;2020; 
2022;      297104401;1;2;87;6;2019; 
2022;      297105301;1;2;54;5;2019; 
2022;      297711601;1;2;65;9;2017; 
2022;      297712801;1;2;58;7;2022; 
2022;      298201701;1;1;85;7;2017; 
2022;      298504401;1;1;84;3;2021; 
2022;      298504701;1;1;87;3;2021; 
2022;      298506801;1;2;98;9;2018; 
2022;      298605801;1;2;53;4;2020; 
2022;      298606001;1;2;52;5;2019; 
2022;      298705901;1;2;83;4;2019; 
2022;      298804601;1;1;25;11;2019; 
2022;      298804901;1;1;25;11;2021; 
2022;      298808901;1;2;82;9;2020; 
2022;      298809201;1;2;42;6;2018;4
2022;      298809401;1;2;83;8;2022; 
2022;      298911701;1;2;0;1;2019; 
2022;      299007201;1;1;54;2;2021; 
2022;      299207301;1;2;17;9;2019;4
2022;      299701501;1;1;90;10;2019; 
2022;      300101101;1;1;3;3;2019; 
2022;      300305001;1;2;43;1;2018;4
2022;      300305601;1;1;88;4;2021; 
2022;      300504101;1;1;96;3;2018; 
2022;      300610301;1;1;64;6;2017; 
2022;      300704501;1;2;52;11;2021; 
2022;      300704901;1;1;73;11;2020; 
2022;      300801601;1;1;58;10;2021; 
2022;      300805501;1;2;78;12;2018; 
2022;      300805501;2;1;63;2;2022; 
2022;      301000601;1;1;75;1;2021; 
2022;      301000601;2;2;65;2;2022; 
2022;      301000801;1;1;64;4;2021; 
2022;      301204601;1;1;82;9;2022; 
2022;      301400101;1;2;55;7;2019; 
2022;      301409301;1;1;87;11;2020; 
2022;      301800301;1;2;73;3;2019; 
2022;      301808601;1;2;66;4;2018; 
2022;      302000101;1;1;46;11;2017; 
2022;      302000101;2;2;67;4;2021; 
2022;      302304701;1;2;72;5;2021; 
2022;      302404901;1;1;76;2;2021; 
2022;      302405401;1;1;67;9;2020; 
2022;      302500701;1;1;30;4;2018; 
2022;      302714901;1;1;65;1;2020; 
2022;      303008701;1;2;54;12;2017; 
2022;      303405501;1;2;36;4;2019;4
2022;      303406701;1;1;57;1;2021; 
2022;      303408801;1;2;62;4;2022; 
2022;      303507001;1;1;97;9;2020; 
2022;      303706401;1;1;43;10;2020; 
2022;      303801301;1;2;87;3;2021; 
2022;      303801301;2;1;86;4;2021; 
2022;      303805701;1;2;86;5;2017; 
2022;      303810701;1;2;65;4;2021; 
2022;      304300901;1;2;56;1;2022; 
2022;      304402301;1;1;42;9;2019; 
2022;      304406301;1;2;64;1;2022; 
2022;      304605201;1;1;50;5;2022; 
2022;      304610101;1;2;74;10;2021; 
2022;      304709201;1;1;66;2;2022; 
2022;      304804401;1;1;42;7;2021; 
2022;      304810601;1;2;64;4;2022; 
2022;      305008501;1;1;76;3;2017; 
2022;      305801101;1;1;68;3;2021; 
2022;      306006801;1;2;33;5;2020;2
2022;      306101301;1;2;56;1;2019; 
2022;      306101301;2;2;92;6;2022; 
2022;      306101501;1;2;75;7;2020; 
2022;      306103301;1;2;1;4;2021; 
2022;      306104001;1;1;75;3;2021; 
2022;      306200601;1;1;88;4;2019; 
2022;      306200601;2;2;81;6;2020; 
2022;      306701801;1;2;83;11;2018; 
2022;      307305701;1;1;50;10;2021; 
2022;      307500301;1;1;85;11;2021; 
2022;      307502201;1;1;82;4;2022; 
2022;      307503601;1;1;90;7;2019; 
2022;      307506801;1;2;83;6;2018; 
2022;      307507901;1;1;90;5;2020; 
2022;      307607001;1;1;90;8;2021; 
2022;      307816101;1;2;90;5;2022; 
2022;      308200901;1;1;84;5;2021; 
2022;      308201701;1;1;64;10;2022; 
2022;      308601701;1;1;54;4;2020; 
2022;      308708301;1;2;51;11;2021; 
2022;      309100101;1;1;76;4;2021; 
2022;      309103101;1;1;78;4;2018; 
2022;      309114201;1;2;82;8;2021; 
2022;      309311101;1;1;67;10;2021; 
2022;      310205801;1;1;53;10;2017; 
2022;      310303301;1;2;63;7;2020; 
2022;      310303301;2;1;85;4;2022; 
2022;      310312701;1;2;89;7;2020; 
2022;      310312701;2;1;80;7;2021; 
2022;      310907801;1;1;75;9;2020; 
2022;      311008201;1;1;39;8;2020; 
2022;      311404301;1;1;42;5;2017; 
2022;      311506601;1;2;49;3;2020;4
2022;      311600501;1;2;33;2;2019;4
2022;      311602801;1;2;52;5;2022; 
2022;      311902901;1;2;73;8;2021; 
2022;      312402501;1;2;67;12;2021; 
2022;      312705701;1;1;23;11;2018; 
2022;      312710001;1;2;1;9;2019; 
2022;      312710101;1;2;67;2;2020; 
2022;      312803301;1;2;63;4;2021; 
2022;      313102401;1;2;65;8;2018; 
2022;      313102401;2;1;75;9;2022; 
2022;      313106201;1;1;54;5;2018; 
2022;      313404101;1;1;78;8;2019; 
2022;      313407401;1;2;65;10;2019; 
2022;      313700401;1;2;60;4;2022; 
2022;      313700401;2;2;92;9;2022; 
2022;      313803701;1;2;14;11;2018;4
2022;      313805101;1;1;54;4;2020; 
2022;      313805701;1;2;78;8;2022; 
2022;      313913001;1;2;64;11;2017; 
2022;      313913001;2;1;84;2;2018; 
2022;      314503701;1;1;90;6;2022; 
2022;      314515701;1;2;74;12;2020; 
2022;      314601001;1;2;49;2;2020;4
2022;      314907701;1;1;90;2;2017; 
2022;      314914701;1;2;73;6;2022; 
2022;      315002301;1;1;62;6;2020; 
2022;      315005601;1;1;75;7;2020; 
2022;      315018601;1;1;35;8;2020; 
2022;      315406701;1;1;43;9;2019; 
2022;      316206401;1;2;70;1;2022; 
2022;      316304101;1;1;63;6;2020; 
2022;      316801901;1;1;84;2;2019; 
2022;      316801901;2;2;65;1;2021; 
2022;      316805101;1;1;64;10;2021; 
2022;      317203401;1;1;58;4;2021; 
2022;      317707501;1;2;82;9;2021; 
2022;      317904701;1;1;72;9;2019; 
2022;      318003401;1;2;60;7;2020; 
2022;      318203401;1;1;1;8;2018; 
2022;      318303501;1;2;58;3;2021; 
2022;      318401001;1;1;42;2;2020; 
2022;      318409301;1;1;1;7;2022; 
2022;      318614501;1;1;60;3;2019; 
2022;      319010301;1;1;21;12;2017; 
2022;      319319601;1;2;67;4;2021; 
2022;      319707101;1;2;84;7;2017; 
2022;      319712901;1;1;67;2;2020; 
2022;      319805401;1;2;60;6;2018; 
2022;      319807601;1;2;91;5;2020; 
2022;      319808201;1;1;73;6;2021; 
2022;      319904401;1;2;11;6;2022; 
2022;      319907901;1;2;57;3;2022; 
2022;      320003101;1;1;58;4;2021; 
2022;      320003101;2;2;88;1;2022; 
2022;      320005401;1;1;89;5;2021; 
2022;      320306601;1;1;89;12;2018; 
2022;      320508801;1;2;36;4;2022;4
2022;      320713201;1;1;79;1;2020; 
2022;      321102801;1;1;8;8;2017; 
2022;      321102901;1;2;38;2;2021;4
2022;      321105501;1;2;56;11;2019; 
2022;      321206301;1;2;59;5;2022; 
2022;      321305501;1;1;61;3;2021; 
2022;      321510701;1;2;40;1;2022;4
2022;      321605901;1;2;82;6;2017; 
2022;      321706901;1;1;0;12;2017; 
2022;      322202101;1;1;54;12;2019; 
2022;      322304201;1;2;40;10;2022;4
2022;      322602401;1;2;68;9;2018; 
2022;      322808301;1;1;76;5;2021; 
2022;      323008001;1;2;25;10;2021;4
2022;      323012801;1;2;76;9;2021; 
2022;      323603401;1;2;63;4;2019; 
2022;      323612401;1;1;33;4;2017; 
2022;      323612401;2;1;26;4;2022; 
2022;      324212301;1;1;82;6;2022; 
2022;      324502801;1;1;78;7;2017; 
2022;      324609801;1;2;46;5;2020;4
2022;      324610201;1;1;42;9;2017; 
2022;      324907901;1;2;34;8;2020;4
2022;      324908501;1;1;74;5;2022; 
2022;      325000301;1;1;3;4;2018; 
2022;      325002101;1;1;4;9;2020; 
2022;      325104301;1;2;0;1;2017; 
2022;      325206701;1;1;63;1;2018; 
2022;      325604201;1;2;48;7;2017;4
2022;      325804201;1;1;50;1;2021; 
2022;      326105401;1;2;94;1;2022; 
2022;      326309701;1;1;58;4;2018; 
2022;      326702401;1;1;102;6;2020; 
2022;      326702501;1;1;67;7;2021; 
2022;      326804101;1;2;69;12;2020; 
2022;      326804401;1;1;6;8;2019; 
2022;      326904001;1;1;83;2;2022; 
2022;      327104201;1;1;74;5;2021; 
2022;      327400501;1;2;83;5;2020; 
2022;      327500601;1;1;85;10;2020; 
2022;      327501901;1;1;67;11;2019; 
2022;      328000501;1;1;92;12;2021; 
2022;      328001301;1;2;85;7;2021; 
2022;      328103301;1;2;80;12;2017; 
2022;      328304101;1;2;82;4;2021; 
2022;      328501801;1;2;60;5;2018; 
2022;      328503501;1;1;3;1;2022; 
2022;      328606001;1;2;78;11;2019; 
2022;      329110101;1;1;23;5;2022; 
2022;      329508301;1;2;80;10;2021; 
2022;      329801601;1;2;82;10;2021; 
2022;      329807601;1;2;45;8;2020;4
2022;      329907401;1;1;90;6;2019; 
2022;      329912101;1;1;41;3;2021; 
2022;      330002701;1;2;97;9;2017; 
2022;      330005201;1;2;74;2;2019; 
2022;      330110701;1;1;74;9;2020; 
2022;      330501801;1;1;36;6;2018; 
2022;      330605601;1;1;81;4;2020; 
2022;      330605601;2;2;36;10;2020;4
2022;      330805901;1;2;97;10;2020; 
2022;      330904101;1;2;98;5;2018; 
2022;      330910901;1;2;72;9;2020; 
2022;      331001901;1;1;58;10;2019; 
2022;      331003101;1;1;86;11;2018; 
2022;      331202701;1;1;83;3;2018; 
2022;      331206801;1;1;85;11;2017; 
2022;      331209701;1;1;76;1;2018; 
2022;      331404101;1;2;67;8;2019; 
2022;      331502601;1;2;92;9;2019; 
